연번,시도교육청명,행정표준코드,학교명,학교종류명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명
10549,경상북도교육청,8750237,금오공업고등학교,고등학교,공립,39248,경상북도 구미시 구미대로30길 59,/ 금오공업고등학교 (공단동/ 금오공고),054-461-1683,http://www.koths.or.kr,남,054-461-1688,특목고
10550,경상북도교육청,8801140,금오중학교,중학교,공립,39353,경상북도 구미시 왕산로,90 (임은동),054-465-8576,http://www.geumo.ms.kr,남,054-461-8102,  
10551,경상북도교육청,8801097,금오초등학교,초등학교,공립,39305,경상북도 구미시 산책길 19,/ 금오초등학교 (원평동/금오초등학교),054-455-1618,http://school.gyo6.net/keumo,남여공학,054-456-7972,  
10552,경상북도교육청,8771073,금장초등학교,초등학교,공립,38051,경상북도 경주시 현곡면 등나무길 18-6,(현곡면/ 금장초등학교),054-745-9671,http://school.gyo6.net/geumjanges,남여공학,054-745-9661,
10553,경상북도교육청,8750090,금천고등학교,고등학교,공립,38362,경상북도 청도군 금천면 선암로 574-11,(금천면/ 금천중고등학교),054-370-3510,http://school.gyo6.net/geumcheonhs,남여공학,054-373-6314,일반고
10554,경상북도교육청,8911039,금천중학교,중학교,공립,38362,경상북도 청도군 금천면 선암로 574-11,(금천면/ 금천중고등학교),054-370-3508,http://school.gyo6.net/geumcheonhs ,남여공학,054-371-6637,
10555,경상북도교육청,8911025,금천초등학교,초등학교,공립,38364,경상북도 청도군 금천면 섶마리1길 27,(금천면/금천초등학교),054-372-3187,http://school.gyo6.net/geumcheones,남여공학,054-373-1968,  
10556,경상북도교육청,8821056,금호여자중학교,중학교,공립,38873,경상북도 영천시 금호읍 성천앞길 112-53,(금호읍/ 금호여중·포은고등학교),054-332-6564,http://school.gyo6.net/geumho,여,054-331-7592,
10557,경상북도교육청,8821066,금호중학교,중학교,사립,38877,경상북도 영천시 금호읍 교대길 8-18,(금호읍/금호공업중고등학교),054-333-3611,http://school.gyo6.net/gumhoms,남,054-333-6421,  
10558,경상북도교육청,8821035,금호초등학교,초등학교,공립,38876,경상북도 영천시 금호읍 금호로 179,(금호읍/금호초등학교),054-337-4155,http://school.gyo6.net/kumho,남여공학,054-336-1882,  
10559,경상북도교육청,8761183,기계중학교,중학교,공립,37528,경상북도 포항시 북구 기계면 기계로 218,(기계면/ 기계중학교),054-243-8188,http://school.gyo6.net/gigyems,남여공학,054-244-3132,  
10560,경상북도교육청,8761214,기계중학교기북분교장,중학교,공립,37524,경상북도 포항시 북구 기북면 기북로 469,(기북면/ 기계중학교 기북분교장),054-243-5477,http://school.gyo6.net/gibuk,남여공학,054-243-4381,  
10561,경상북도교육청,8761114,기계초등학교,초등학교,공립,37528,경상북도 포항시 북구 기계면 기계로 122,(기계면),054-243-2102,http://school.gyo6.net/gigyees,남여공학,054-241-4804,  
10562,경상북도교육청,8761115,기북초등학교,초등학교,공립,37524,경상북도 포항시 북구 기북면 기북로 452,(기북면),054-249-5020,school.gyo6.net/gibukes,남여공학,054-243-9163,  
10563,경상북도교육청,8971045,기성중학교,중학교,공립,36348,경상북도 울진군 기성면 기성본길 58-5,/ 기성중학교 (기성면/ 기성중학교),054-787-6051,http://school.gyo6.net/giseongms/,남여공학,054-787-8756,  
10564,경상북도교육청,8971026,기성초등학교,초등학교,공립,36348,경상북도 울진군 기성면 척산2길 24-5,(기성면/ 기성초등학교),054-787-6010,http://school.gyo6.net/e-kiseonges,남여공학,054-787-9455,  
10565,경상북도교육청,8791081,길안중학교,중학교,공립,36735,경상북도 안동시 길안면 천지안길 71-3,(길안면/ 길안중학교),054-822-2103,http://school.gyo6.net/gilan,남여공학,054-822-2209,  
10566,경상북도교육청,8791047,길안초등학교,초등학교,공립,36735,경상북도 안동시 길안면 충효로 2230,(길안면/ 길안초등학교),054-822-1524,http://school.gyo6.net/giranes,남여공학,054-822-7067,
10567,경상북도교육청,8791077,길안초등학교길송분교장,초등학교,공립,36735,경상북도 안동시 길안면 송사시장길 104,(길안면/ 길안초등학교길송분교),054-822-3249,http://school.gyo6.net/giranes,남여공학,054-823-3249,
10568,경상북도교육청,8750154,길원여자고등학교,고등학교,사립,36682,경상북도 안동시 퇴계로 250,/ 길원여자고등학교 (안막동),054-858-3122,http://school.gyo6.net/gilwon,여,054-858-3126,일반고
10569,경상북도교육청,8791082,길주중학교,중학교,공립,36723,경상북도 안동시 경동로 931,(용상동),054-822-9883,http://school.gyo6.net/gilju,남여공학,054-822-6298,  
10570,경상북도교육청,8791048,길주초등학교,초등학교,공립,36723,경상북도 안동시 경동로 947-20,(용상동),054-821-4210,http://school.gyo6.net/kilju,남여공학,054-821-5372,  
10571,경상북도교육청,8750155,김천고등학교,고등학교,사립,39632,경상북도 김천시 송설로 90,/ 김천고등학교 (부곡동),054-429-9700,http://gimcheon.hs.kr,남,054-429-9714,자율고
10572,경상북도교육청,8781050,김천다수초등학교,초등학교,공립,39640,경상북도 김천시 영남대로 1286,(다수동),054-432-5759,http://school.gyo6.net/dasu,남여공학,054-434-9892,  
10573,경상북도교육청,8781051,김천동부초등학교,초등학교,공립,39650,경상북도 김천시 황산로 83-15,/ 김천동부초등학교 ,054-436-7738,http://school.gyo6.net/gc-dongbu,남여공학,054-436-0601,  
10574,경상북도교육청,8781052,김천동신초등학교,초등학교,공립,39552,경상북도 김천시 신음새동네길 116,(신음동/김천동신초등학교),054-439-2435,http://school.gyo6.net/gc-dongshin,남여공학,054-439-2439,  
10575,경상북도교육청,8781053,김천모암초등학교,초등학교,공립,39581,경상북도 김천시 모암사랑10길 6,(모암동/김천모암초등학교),054-433-0176,http://school.gyo6.net/moam,남여공학,054-432-3508,  
10576,경상북도교육청,8781054,김천부곡초등학교,초등학교,공립,39629,경상북도 김천시 부곡맛고을1길 147,(부곡동/ 김천부곡초등학교),054-437-8234,http://school.gyo6.net/bugog/,남여공학,054-437-8239,  
10577,경상북도교육청,8750626,김천생명과학고등학교,고등학교,공립,39522,경상북도 김천시 부거리길 310,(교동),054-420-5140,http://gimnong.school.gyo6.net,남여공학,054-437-2118,특성화고
10578,경상북도교육청,8781055,김천서부초등학교,초등학교,공립,39625,경상북도 김천시 원곡길 8,(부곡동/ 김천서부초등학교),054-434-9980,http://gcseobu.school.gyo6.net,남여공학,054-432-5033,  
10579,경상북도교육청,8781096,김천석천중학교,중학교,사립,39595,경상북도 김천시 남산공원길 128,(황금동/ 김천석천중학교),054-439-4523,http://school.gyo6.net/seokcheon,남,054-439-4524,  
10580,경상북도교육청,8781056,김천신일초등학교,초등학교,공립,39544,경상북도 김천시 신음3길 42,/ 김천신일초등학교 (신음동/김천신일초등학교),054-433-5572,http://school.gyo6.net/gcsiniles,남여공학,054-433-5570,  
10581,경상북도교육청,8750092,김천여자고등학교,고등학교,공립,39582,경상북도 김천시 모암사랑10길 9,/ 김천여자고등학교 (모암동),054-420-7540,http://school.gyo6.net/kcgh,여,054-434-1775,일반고
10582,경상북도교육청,8781080,김천여자중학교,중학교,공립,39584,경상북도 김천시 자산로 168,(성내동),054-420-3100,http://school.gyo6.net/gcg,여,054-432-8321,  
10583,경상북도교육청,8750156,김천예술고등학교,고등학교,사립,39522,경상북도 김천시 한일길 11-30,(교동/ 김천예술고등학교),054-431-7004,http://school.gyo6.net/gcarts,남여공학,054-433-5555,일반고
10584,경상북도교육청,8750093,김천중앙고등학교,고등학교,공립,39619,경상북도 김천시 남김천대로 3363,(양천동),054-435-4011,http://school.gyo6.net/kcjahs,남,054-435-4014,일반고
10585,경상북도교육청,8750614,김천중앙고등학교부설방송통신고등학교,방송통신고등학교,공립,39619,경상북도 김천시 남김천대로 3363,(양천동/ 김천중앙고등학교),054-435-4015,,남여공학,054-435-4014,일반고
10586,경상북도교육청,8781081,김천중앙중학교,중학교,공립,39526,경상북도 김천시 대학로 164-37,(삼락동),054-434-2467,http://school.gyo6.net/kcjams,남,054-433-6940,
10587,경상북도교육청,8781057,김천중앙초등학교,초등학교,공립,39613,경상북도 김천시 김천로 156,(남산동/ 김천중앙초등학교),054-432-7735,http://school.gyo6.net/gjaes,남여공학,054-432-1707,  
10588,경상북도교육청,8781087,김천중학교,중학교,사립,39632,경상북도 김천시 송설로 90,/ 김천중학교 (부곡동/ 김천중고등학교),054-433-0611,http://school.gyo6.net/gimcheonms,남,054-436-3100,  
10589,경상북도교육청,8781058,김천초등학교,초등학교,공립,39596,경상북도 김천시 남산공원3길 12,(남산동/김천초등학교),054-432-3051,http://school.gyo6.net/gimcheones,남여공학,054-432-9216,  
10590,경상북도교육청,8821075,나무와중학교,각종학교(중),사립,38913,경상북도 영천시 대창면 금창로 1095-60,(어방리/ 나무와중학교) ,054-337-2337,http://school.gyo6.net/namuwa,남여공학,054-338-5654,
10591,경상북도교육청,8771074,나산초등학교,초등학교,공립,38219,경상북도 경주시 양남면 동해안로 625-9,(양남면/ 나산초등학교),054-744-0679,http://nasan.school.gyo6.net,남여공학,054-744-1426,  
10592,경상북도교육청,8771075,나원초등학교,초등학교,공립,38051,경상북도 경주시 현곡면 안현로 20,(현곡면/ 나원초등학교),054-775-2050,http://school.gyo6.net/nawones,남여공학,054-775-0857,  
10593,경상북도교육청,8831046,낙동동부초등학교,초등학교,공립,37251,경상북도 상주시 낙동면 낙동3길 14-11,/ 낙동동부초등학교 (낙동면),054-532-7456,http://school.gyo6.net/sjnackdong,남여공학,054-532-2241,
10594,경상북도교육청,8831082,낙동중학교,중학교,공립,37251,경상북도 상주시 낙동면 낙동3길 14-5,(낙동면/낙동중학교),054-534-3601,http://school.gyo6.net/nakdong,남여공학,054-531-3120,  
10595,경상북도교육청,8831047,낙동초등학교,초등학교,공립,37249,경상북도 상주시 낙동면 장천로 457,(낙동면/ 낙동초등학교),054-532-5040,school.gyo6.net/nacdong,남여공학,054-531-3313,
10596,경상북도교육청,8941041,낙산초등학교,초등학교,공립,39910,경상북도 칠곡군 왜관읍 강변대로 754,(왜관읍/ 낙산초등학교),054-976-1603,http://school.gyo6.net/naksanes,남여공학,054-976-1841,  
10597,경상북도교육청,8831048,낙서초등학교,초등학교,공립,37151,경상북도 상주시 내서면 영남제일로 3173,/ 낙서초등학교 (내서면),054-533-4650,http://school.gyo6.net/nakseo,남여공학,054-533-5390,  
10598,경상북도교육청,8831083,낙운중학교,중학교,공립,37249,경상북도 상주시 낙동면 삼봉로 472-20,(낙동면/ 낙운중학교),054-534-4361,http://school.gyo6.net/nagun,남여공학,054-533-7226,  
10599,경상북도교육청,8801098,남계초등학교,초등학교,공립,39144,경상북도 구미시 고아읍 봉한3길 16,(고아읍/ 남계초등학교),054-454-8511,http://school.gyo6.net/namgye,남여공학,054-456-1103,  
10600,경상북도교육청,8831094,남산중학교,중학교,사립,37164,경상북도 상주시 낙양1길 29,(낙양동),054-532-3412,http://www.sjnamsan.ms.kr,남,054-531-3412,  
10601,경상북도교육청,8851063,남산초등학교,초등학교,공립,38572,경상북도 경산시 남산면 하남로 316,(남산면/ 남산초등학교),053-852-5006,http://school.gyo6.net/kns,남여공학,053-851-0006,  
10602,경상북도교육청,8811035,남산초등학교,초등학교,공립,36152,경상북도 영주시 구성로 257,(휴천동/남산초등학교),054-632-8883,http://school.gyo6.net/yjnamsan,남여공학,054-636-0171,  
10603,경상북도교육청,8791049,남선초등학교,초등학교,공립,36741,경상북도 안동시 남선면 구미양지마길 26,(남선면/ 남선초등학교),054-822-1808,http://school.gyo6.net/namseones,남여공학,054-822-2335,
10604,경상북도교육청,8851064,남성초등학교,초등학교,공립,38540,경상북도 경산시 원효로 375,/ 남성초등학교 (평산동),053-817-5568,http://school.gyo6.net/namseong,남여공학,053-801-0268,  
10605,경상북도교육청,8761116,남성초등학교,초등학교,공립,37857,경상북도 포항시 남구 대송면 장동홍계길 20,(대송면/ 남성초등학교),054-285-0980,http://school.gyo6.net/phnamsung,남여공학,054-285-0976,
10606,경상북도교육청,8911026,남성현초등학교,초등학교,공립,38324,경상북도 청도군 화양읍 남성현로 473-11,(화양읍/ 남성현초등학교),054-373-1855,http://school.gyo6.net/nsh,남여공학,054-373-3901,  
10607,경상북도교육청,8981012,남양초등학교,초등학교,공립,40237,경상북도 울릉군 서면 남양1길 58,(서면),054-791-4940,http://school.gyo6.net/ulny,남여공학,054-791-0811,  
10608,경상북도교육청,8901037,남정중학교,중학교,공립,36463,경상북도 영덕군 남정면 진불길 11-27,/ 남정중학교 (남정면),054-732-5229,http://school.gyo6.net/namjeongms,남여공학,054-734-4574,  
10609,경상북도교육청,8901022,남정초등학교,초등학교,공립,36463,경상북도 영덕군 남정면 진불길 15-6,(남정면/ 남정초교),054-732-5213,http://school.gyo6.net/namjeonges,남여공학,054-732-7908,  
